date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:03:10	45908/45908	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:08%20GMT	https://daddylive.fun/stream/stream-1.php	F:/sports/dady/daddylive.fun/stream/stream-1.html	(from https://daddylive.fun/)
20:03:10	45798/45798	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:09%20GMT	https://daddylive.fun/stream/stream-62.php	F:/sports/dady/daddylive.fun/stream/stream-62.html	(from https://daddylive.fun/)
20:03:11	46252/46252	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:09%20GMT	https://daddylive.fun/stream/stream-2.php	F:/sports/dady/daddylive.fun/stream/stream-2.html	(from https://daddylive.fun/)
20:03:11	45828/45828	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:09%20GMT	https://daddylive.fun/stream/stream-49.php	F:/sports/dady/daddylive.fun/stream/stream-49.html	(from https://daddylive.fun/)
20:03:11	46251/46251	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:09%20GMT	https://daddylive.fun/stream/stream-3.php	F:/sports/dady/daddylive.fun/stream/stream-3.html	(from https://daddylive.fun/)
20:03:11	45822/45822	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:10%20GMT	https://daddylive.fun/stream/stream-76.php	F:/sports/dady/daddylive.fun/stream/stream-76.html	(from https://daddylive.fun/)
20:03:12	46271/46271	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:10%20GMT	https://daddylive.fun/stream/stream-106.php	F:/sports/dady/daddylive.fun/stream/stream-106.html	(from https://daddylive.fun/)
20:03:12	45830/45830	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:10%20GMT	https://daddylive.fun/stream/stream-192.php	F:/sports/dady/daddylive.fun/stream/stream-192.html	(from https://daddylive.fun/)
20:03:12	45829/45829	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:10%20GMT	https://daddylive.fun/stream/stream-218.php	F:/sports/dady/daddylive.fun/stream/stream-218.html	(from https://daddylive.fun/)
20:03:12	45829/45829	---MCZ	200	added ('OK')	text/html	date:Sat,%2019%20Feb%202022%2014:33:11%20GMT	https://daddylive.fun/stream/stream-193.php	F:/sports/dady/daddylive.fun/stream/stream-193.html	(from https://daddylive.fun/)
